review_id,product_id,customer_id,review_dates,ratings,reviews
838,838,838,2023-11-09,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
839,839,839,2023-11-21,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
840,840,840,2024-07-28,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
841,841,841,2024-03-29,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
842,842,842,2023-11-12,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
843,843,843,2024-01-15,4,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
844,844,844,2023-09-14,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
845,845,845,2024-07-21,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
846,846,846,2024-04-17,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
847,847,847,2023-12-10,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
848,848,848,2024-03-15,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
849,849,849,2023-12-09,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
850,850,850,2023-12-06,5,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
851,851,851,2023-08-26,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
852,852,852,2024-03-22,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
853,853,853,2023-09-18,5,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
854,854,854,2024-05-12,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
855,855,855,2023-09-30,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
856,856,856,2023-11-08,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
857,857,857,2023-11-09,5,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
858,858,858,2024-01-09,1,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
859,859,859,2024-02-13,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
860,860,860,2023-10-18,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
861,861,861,2024-02-16,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
862,862,862,2024-06-16,4,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
863,863,863,2024-04-02,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
864,864,864,2023-11-25,1,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
865,865,865,2024-06-30,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
866,866,866,2024-01-20,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
867,867,867,2023-12-04,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
868,868,868,2024-07-18,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
869,869,869,2023-08-21,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
870,870,870,2024-04-23,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
871,871,871,2024-02-07,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
872,872,872,2024-01-19,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
873,873,873,2024-05-16,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
874,874,874,2024-05-18,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
875,875,875,2024-02-12,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
876,876,876,2024-05-05,4,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
877,877,877,2024-04-15,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
878,878,878,2024-06-21,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
879,879,879,2023-12-04,1,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
880,880,880,2023-10-31,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
881,881,881,2024-05-21,1,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
882,882,882,2023-12-06,1,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
883,883,883,2023-12-31,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
884,884,884,2024-03-27,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
885,885,885,2024-07-03,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
886,886,886,2024-07-16,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
887,887,887,2024-02-12,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
888,888,888,2023-10-29,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
889,889,889,2023-12-26,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
890,890,890,2024-07-09,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
891,891,891,2024-01-29,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
892,892,892,2023-10-13,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
893,893,893,2023-12-15,5,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
894,894,894,2023-10-07,1,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
895,895,895,2024-06-16,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
896,896,896,2024-07-30,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
897,897,897,2024-06-28,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
898,898,898,2024-06-22,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
899,899,899,2024-06-01,3,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
900,900,900,2024-06-06,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
901,901,901,2024-04-21,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
902,902,902,2023-12-11,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
903,903,903,2023-12-16,3,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
904,904,904,2024-06-16,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
905,905,905,2024-07-03,4,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
906,906,906,2023-10-03,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
907,907,907,2024-01-06,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
908,908,908,2024-01-25,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
909,909,909,2024-08-17,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
910,910,910,2024-06-08,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
911,911,911,2024-03-13,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
912,912,912,2024-04-08,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
913,913,913,2024-01-24,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
914,914,914,2024-08-03,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
915,915,915,2024-07-23,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
916,916,916,2024-01-13,5,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
917,917,917,2023-11-20,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
918,918,918,2024-04-08,5,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
919,919,919,2023-09-24,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
920,920,920,2023-10-14,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
921,921,921,2024-07-04,2,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
922,922,922,2024-05-04,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
923,923,923,2024-02-05,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
924,924,924,2024-01-19,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
925,925,925,2024-04-28,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
926,926,926,2024-05-22,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
927,927,927,2024-08-06,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
928,928,928,2024-07-18,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
929,929,929,2023-10-05,5,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
930,930,930,2024-03-20,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
931,931,931,2023-09-28,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
932,932,932,2024-05-01,5,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
933,933,933,2023-11-29,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
934,934,934,2024-08-13,1,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
935,935,935,2024-02-09,1,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
936,936,936,2024-06-11,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
937,937,937,2024-01-11,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
938,938,938,2024-07-12,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
939,939,939,2024-06-26,5,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
940,940,940,2023-10-03,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
941,941,941,2024-05-17,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
942,942,942,2024-06-25,5,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
943,943,943,2024-07-07,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
944,944,944,2024-03-15,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
945,945,945,2023-10-11,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
946,946,946,2024-03-29,5,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
947,947,947,2024-06-15,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
948,948,948,2024-03-31,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
949,949,949,2023-12-13,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
950,950,950,2024-02-13,3,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
951,951,951,2024-06-29,1,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
952,952,952,2024-07-09,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
953,953,953,2024-08-05,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
954,954,954,2023-10-20,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
955,955,955,2024-05-05,3,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
956,956,956,2023-10-06,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
957,957,957,2024-07-23,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
958,958,958,2024-06-12,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
959,959,959,2023-11-19,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
960,960,960,2023-10-26,5,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
961,961,961,2024-07-25,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
962,962,962,2023-10-09,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
963,963,963,2024-05-05,5,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
964,964,964,2024-04-03,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
965,965,965,2024-02-18,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
966,966,966,2024-05-26,4,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
967,967,967,2023-11-15,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
968,968,968,2023-09-27,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
969,969,969,2023-09-28,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
970,970,970,2023-12-18,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
971,971,971,2023-12-23,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
972,972,972,2023-10-05,1,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
973,973,973,2024-03-26,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
974,974,974,2023-10-24,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
975,975,975,2024-05-02,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
976,976,976,2023-12-14,1,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
977,977,977,2023-09-21,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
978,978,978,2023-11-15,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
979,979,979,2023-12-07,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
980,980,980,2024-07-14,2,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
981,981,981,2024-01-08,1,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
982,982,982,2024-01-07,5,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
983,983,983,2024-07-28,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
984,984,984,2024-05-04,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
985,985,985,2024-03-17,5,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
986,986,986,2024-03-09,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
987,987,987,2023-11-10,1,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
988,988,988,2023-10-07,2,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
989,989,989,2023-12-23,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
990,990,990,2024-02-08,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
991,991,991,2024-06-19,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
992,992,992,2024-08-10,4,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
993,993,993,2024-03-23,3,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
994,994,994,2024-06-21,4,"I'm disappointed with the quality of the product; it didn't match the deascription, and it arrived damaged."
995,995,995,2024-03-28,3,"Absolutely thrilled with my purchase! The quality exceeded my expectations, and the shipping was super fast."
996,996,996,2024-01-19,2,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
997,997,997,2023-08-20,4,"The item took much longer to arrive than expected, and the customer service was unresponsive to my concerns."
998,998,998,2024-08-05,3,I'm impressed with the attention to detail and the care taken in packaging. Will definitely be ordering again!
999,999,999,2024-05-22,3,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
1000,1000,1000,2024-06-29,2,"Great value for money! Thed product arrived exactly as described, and the customer service was top-notch."
